Transaction ID,User ID,Date,Amount,Category,Merchant Description,Recurring,Frequency,Mode,OTT Label
e119e331-0538-4bfd-81fd-1281861c2a6f,48,2024-08-23,94.46,Groceries,Hendrix Inc,False,N/A,Cash,
2b23ace0-1872-4dc7-9f86-8f8baec61694,48,2024-01-01,131.74,Dining,"Smith, Murphy and Torres",False,N/A,Card,
9038ab45-916d-4a42-a7b7-95f9cccf4d37,48,2024-05-25,7.99,Subscription,Amazon Prime Video,True,Monthly,UPI,Amazon Prime Video
2c21f1ed-f4a9-45b0-91c3-7e19dbfeed4a,49,2024-03-14,121.78,Groceries,"Oliver, White and Robinson",False,N/A,Cash,
aee4f488-df41-4155-98d2-bfd058622bb4,49,2024-03-01,198.15,Health,"Brooks, Thompson and Alexander",False,N/A,Card,
2d701ddf-c5a0-47c3-a132-2e39d891b0a4,49,2024-07-16,23.48,Dining,Olsen Group,False,N/A,Cash,
ef6f5d6a-09ed-4c7c-9f40-ce6a07c478ba,49,2024-07-27,137.19,Utilities,Aguirre LLC,False,N/A,Card,
595b9abc-1b97-4332-8a9b-37f0ef5e4a66,49,2024-03-11,128.89,Utilities,"Stone, Mccullough and Jimenez",False,N/A,UPI,
9cfa2010-ff51-4c96-a7be-a2b29a7f326f,49,2024-05-11,134.94,Groceries,Mcfarland-Kelley,False,N/A,UPI,
f1aab637-72ab-47ff-88b8-547b638b66ac,49,2024-02-15,12.99,Subscription,Hulu,True,Monthly,UPI,Hulu
569db57e-10c2-48ba-8df1-363aab304184,49,2024-04-05,149.65,Health,Thomas-Horne,False,N/A,Cash,
677f33b8-cb47-4eca-b037-0fff7da2fb48,49,2024-01-17,7.59,Groceries,Brown-Haas,False,N/A,Cash,
e8e00199-d7f6-4255-8f97-9ff07afd0718,49,2024-09-13,29.19,Transport,"Webster, Garza and Abbott",False,N/A,Cash,
520fc3e7-a7a1-4e62-a9db-f6281748ba01,49,2024-07-23,52.49,Groceries,"Andrews, Patel and Long",False,N/A,Card,
4855f44a-3370-4903-a4a8-a8448bdfa208,49,2024-05-04,12.99,Subscription,Hulu,True,Monthly,UPI,Hulu
32b2d952-c376-47d6-b2a9-dfa122ae8888,49,2024-04-23,78.27,Utilities,"Simmons, Graham and Miller",False,N/A,Card,
524ec63c-1ab4-4e05-bdc1-dda00619feb0,49,2024-08-05,146.44,Shopping,Lynch-Torres,False,N/A,Cash,
49858ab5-c54f-447e-894e-e2f0fe068b4e,49,2024-01-22,31.18,Dining,"Guerra, Lopez and Davis",False,N/A,Cash,
e67882ae-bf73-4026-9664-6ca5e4602d31,49,2024-08-09,12.72,Shopping,"Thompson, Edwards and Williams",False,N/A,Cash,
4d8ddd2d-f77e-4ee6-8c15-cb2807289719,49,2024-05-29,151.36,Transport,Bell PLC,False,N/A,Cash,
af25762c-d34d-49ae-92e1-06a40d6c6599,49,2024-06-17,52.24,Health,"Romero, Sweeney and Hicks",False,N/A,Card,
e92126db-0b72-40ef-b2fd-aa38ae5ec1fc,49,2024-03-24,134.68,Transport,Bryant and Sons,False,N/A,Cash,
51ffdef6-b660-4a31-b8b8-9fc4e47172b1,49,2024-01-29,48.38,Shopping,"Harris, Clark and Bowman",False,N/A,Cash,
61a93ecf-ec0d-49ba-8b94-729c03fde24e,49,2024-03-21,91.26,Groceries,"Wilson, Roberts and Strong",False,N/A,Card,
d4d05762-ea4d-4ed8-904a-902aa8db2a2c,49,2024-05-08,18.65,Transport,Benitez and Sons,False,N/A,Card,
66e6c48a-d679-4ab4-aae6-c3da5f2d38b8,49,2024-01-18,32.6,Transport,Thomas and Sons,False,N/A,Card,
e1c72223-4218-4e6d-ab24-f74a9f2be8ba,49,2024-06-13,7.99,Subscription,Amazon Prime Video,True,Monthly,Card,Amazon Prime Video
dd1e4932-b5cd-4c34-920e-e451ae2e69e2,49,2024-08-31,88.12,Shopping,Harris-Johns,False,N/A,UPI,
68c18df9-45ca-47af-a9ea-9d49bc94046e,49,2024-01-04,7.99,Subscription,Amazon Prime Video,True,Monthly,Card,Amazon Prime Video
608bb508-69e4-4d26-92d4-7ec76a77982b,49,2024-04-17,123.14,Dining,Montoya Group,False,N/A,UPI,
a064bc2a-02ab-4565-99a2-186f40e07e0f,49,2024-06-02,193.71,Transport,Dominguez Group,False,N/A,UPI,
3914dce2-b083-47e1-a9b7-f1f520fed1f3,49,2024-01-28,98.83,Dining,"Wilson, Moore and Moody",False,N/A,UPI,
53cf14e1-8974-416a-aef0-963c11062a35,49,2024-03-05,96.79,Shopping,"Scott, Becker and Arias",False,N/A,Cash,
4954105b-8948-4754-88e9-18f965f0bb99,49,2024-04-20,89.52,Transport,"Green, Juarez and Foster",False,N/A,UPI,
f340e6f1-33be-4942-a24f-908ae2b6a842,49,2024-02-03,12.99,Subscription,Hulu,True,Monthly,UPI,Hulu
3366da87-7f7a-478c-98b1-3a9d8e041844,49,2024-02-19,152.98,Dining,"Cowan, Harrison and Rodriguez",False,N/A,Cash,
63582706-d545-4254-89bc-6a803a887bed,49,2024-03-12,112.81,Transport,Farmer Inc,False,N/A,UPI,
5ef36d4d-9d85-4a72-af9a-544a3de372e9,49,2024-06-19,64.64,Dining,"Thomas, Harper and Williams",False,N/A,UPI,
f979549b-c44c-4c78-80ed-319cef016e79,49,2024-03-14,98.76,Dining,Hardy Inc,False,N/A,Card,
27180985-f2d6-418c-83a3-574a919cf735,49,2024-05-12,43.16,Transport,Weeks-Bell,False,N/A,Card,
0e721365-a4e6-4afd-a6cc-d201335dc080,49,2024-05-31,8.99,Subscription,Disney+,True,Monthly,UPI,Disney+
4ab3c590-f262-4145-a731-660c6149ee42,49,2024-07-15,86.08,Shopping,Perez Ltd,False,N/A,Cash,
b89f52d2-a873-4d14-95fc-cc1431c034f0,49,2024-06-19,100.46,Utilities,Savage Inc,False,N/A,Cash,
874f7c5c-9a06-44b9-beeb-2f03d7ea8625,49,2024-04-21,15.99,Subscription,Netflix,True,Monthly,Card,Netflix
8c1046bf-24b3-4794-a93d-b7fa8e8ded45,49,2024-05-03,115.29,Transport,Rodriguez Inc,False,N/A,UPI,
04786088-88c6-4a79-849e-bfa568f0ca5d,49,2024-08-28,155.4,Utilities,"Jackson, Cantu and Wood",False,N/A,UPI,
af2f5f8b-1a92-46d6-a6c9-fd5424bb8796,49,2024-03-31,100.28,Utilities,James PLC,False,N/A,UPI,
c4c93949-6334-4ca6-904f-0a710ef473a2,49,2024-08-08,131.93,Shopping,Vincent Ltd,False,N/A,Cash,
12ecaf24-8bab-4c1b-904a-a13409028dd7,49,2024-01-08,98.16,Dining,"Holloway, Alvarez and Duncan",False,N/A,Cash,
9db564b5-af84-42cc-884f-da2862d47bff,49,2024-05-30,10.51,Utilities,Kent-Young,False,N/A,Cash,
585b8128-4002-45eb-9cd3-e9317d957e47,49,2024-09-04,12.99,Subscription,Hulu,True,Monthly,Card,Hulu
e6092042-eb5f-4944-baa8-34197479d994,49,2024-02-29,122.42,Utilities,Herrera-Ward,False,N/A,Card,
bb2168c4-a318-4a65-896f-e30824f7e239,49,2024-03-08,15.99,Subscription,Netflix,True,Monthly,UPI,Netflix
ffc7aba2-6371-4357-b7a5-8f8df689c4c2,50,2024-04-09,119.3,Groceries,Richardson Inc,False,N/A,Cash,
24dc1ee5-4cc3-48c3-8e32-00af6e8649f1,50,2024-01-17,175.82,Transport,Jenkins-Hobbs,False,N/A,UPI,
66f89b87-fccc-4a7d-ba1b-ba9cda07f08e,50,2024-02-18,63.93,Health,"Gomez, Mcmahon and Fisher",False,N/A,Cash,
73cab4e3-bbc3-453b-b5e8-abfe6af01106,50,2024-06-21,119.29,Utilities,Ford-Morgan,False,N/A,UPI,
b92ab1b7-2213-4dad-a61d-3354aa55e9af,50,2024-07-24,185.24,Groceries,Sanchez Ltd,False,N/A,Card,
f2b074a3-31d1-4ea8-9181-c8a230e31645,50,2024-09-13,156.45,Dining,"Cox, Ford and Huffman",False,N/A,Card,
a4dd2fe1-5ff3-4bbf-a880-534fcac5a4c6,50,2024-04-29,45.86,Utilities,Long Group,False,N/A,UPI,
73cb3b3f-a6f9-4864-8af6-d2681bd07f9b,50,2024-04-26,6.25,Transport,"Jenkins, Gonzalez and Morgan",False,N/A,UPI,
6260dcbe-a8de-4b1c-a81e-c259e3d21a33,50,2024-07-19,15.99,Subscription,Netflix,True,Monthly,UPI,Netflix
716728ee-f175-4208-ae29-23866e896265,50,2024-01-10,132.63,Utilities,"Clark, Bradley and Jackson",False,N/A,UPI,
90389f81-ae3d-4742-bef8-004bfbcf57d7,50,2024-03-01,8.99,Subscription,Disney+,True,Monthly,Card,Disney+
c827e7c0-9337-4b34-a6e1-608ea4282ec4,50,2024-03-17,43.61,Transport,Jenkins Group,False,N/A,Cash,
216c0ed0-bd0c-4656-9e37-38773ee61872,50,2024-07-08,92.88,Transport,Bishop-Hines,False,N/A,Card,
e03c119a-a0ca-481c-bc3d-c68a87d49f49,50,2024-01-14,151.23,Transport,"Davis, Jones and Smith",False,N/A,UPI,
0d81339d-de95-4d1d-9cbc-5e3feb9060cb,50,2024-05-08,174.97,Shopping,Edwards LLC,False,N/A,Cash,
f53ca48b-268d-49f4-be5b-8a9233f8457c,50,2024-03-23,26.29,Utilities,Pittman-Cox,False,N/A,Card,
e78e4df0-955c-41d2-90c4-9c2be8c451fc,50,2024-06-22,15.99,Subscription,Netflix,True,Monthly,UPI,Netflix
2cdb1625-b41f-4721-96af-d9ce799f52c0,50,2024-04-22,15.99,Subscription,Netflix,True,Monthly,UPI,Netflix
8fd7dced-cd65-4328-99fb-ded24da12b02,50,2024-03-03,7.99,Subscription,Amazon Prime Video,True,Monthly,UPI,Amazon Prime Video
29cb31b1-26ea-445e-a16c-77ace69bf25c,50,2024-06-10,153.3,Groceries,Patel PLC,False,N/A,Card,
8d64ec21-8fc9-4778-a885-10d168e0c800,50,2024-09-01,191.27,Utilities,Graves-Campbell,False,N/A,Cash,
f9e34f60-3fd8-427f-a755-b655d9162e44,50,2024-02-14,13.16,Transport,"Dougherty, Blankenship and Davis",False,N/A,Cash,
6185e21b-e156-4f17-a2b6-995e0a14b309,50,2024-07-02,78.25,Health,Woods-Wang,False,N/A,UPI,
d1654869-fcde-41c8-b028-bafc960f96d9,50,2024-05-20,97.28,Dining,Richards-White,False,N/A,Cash,
7de471bf-f865-4d61-8515-5381e4dc6680,50,2024-08-08,77.3,Dining,Blackwell-Huerta,False,N/A,UPI,
2d5f4dd3-11a2-464d-9eb6-3bc5e2f10e16,50,2024-02-22,188.49,Utilities,"Evans, Long and Hernandez",False,N/A,UPI,
f5ddb7d2-ca7c-4927-af5e-0d74fe2e7c0f,50,2024-03-17,16.16,Dining,"Flores, Dawson and Rush",False,N/A,UPI,
fbcb4db6-9a51-4c62-9ace-65501544409d,50,2024-07-11,5.6,Utilities,Howell PLC,False,N/A,UPI,
5d7ecb5f-2b47-46c5-bde0-2b7a6af0ebbd,50,2024-04-08,178.15,Transport,Palmer PLC,False,N/A,Card,
7d5704df-0600-42c3-aa7a-109ee77ee2a9,50,2024-05-03,174.46,Dining,Williams and Sons,False,N/A,Cash,
72ed257b-435b-4625-8e7f-b47fb354f19d,50,2024-06-17,53.46,Shopping,Williams-Brady,False,N/A,Cash,
a8cf20c8-7545-4946-a81d-0ecfc27ff69e,50,2024-02-01,174.62,Health,Arnold-Anderson,False,N/A,UPI,
02bbc915-9fc9-453a-ad32-1036fa6e8103,50,2024-08-10,5.61,Utilities,Turner and Sons,False,N/A,UPI,
636dfeba-6148-4a39-b859-d906e78f980a,50,2024-01-14,8.99,Subscription,Disney+,True,Monthly,Card,Disney+
b265293e-4531-4fd0-ac01-e53db1fe69b8,50,2024-05-25,148.48,Utilities,Richardson-Hunt,False,N/A,UPI,
683def14-6cac-46d9-88bc-1c88fe600c12,50,2024-05-12,99.48,Utilities,Hahn Ltd,False,N/A,Cash,
7d23fd9a-3162-4e95-8d68-f31742f76d43,50,2024-04-19,72.93,Shopping,Miller-Cole,False,N/A,Cash,
aa8d904c-ce33-4ee0-95b5-2510abfb9abf,50,2024-05-03,181.51,Utilities,"Huang, Johnson and Anderson",False,N/A,UPI,
130cd65b-3e32-41b4-9b67-9a64c316959c,50,2024-03-09,43.04,Transport,Brown-Armstrong,False,N/A,Cash,
dd1ad072-165e-4fd1-8764-76513ca872f2,50,2024-01-30,158.05,Utilities,Sharp Ltd,False,N/A,Cash,
e8ae6b4b-dec2-4775-9754-9c43ce96a698,50,2024-08-27,12.99,Subscription,Hulu,True,Monthly,Card,Hulu
a049d164-952f-4d11-a7ff-97ca12049b0a,50,2024-06-27,136.25,Health,"Marks, Hartman and Rodriguez",False,N/A,UPI,
2382d280-b443-44e9-8e60-ec161f39f9f9,50,2024-03-18,12.99,Subscription,Hulu,True,Monthly,Card,Hulu
14c69d19-ed33-49b7-befe-0e22eb0230a0,50,2024-03-13,110.43,Transport,Higgins Inc,False,N/A,Card,
af838c06-caa5-422a-aed7-149f00fbbb90,50,2024-03-31,15.99,Subscription,Netflix,True,Monthly,Card,Netflix
1454578f-b78b-429d-8ccc-b5c635d0ea43,50,2024-05-30,144.57,Transport,Garrett-Lee,False,N/A,UPI,
fce8f3f0-b54f-4f8a-b282-3c8ad14b049b,50,2024-07-11,154.43,Transport,"Mccarthy, Harrison and Dennis",False,N/A,Cash,
0faf26b4-dc63-4f5e-9d71-2dc59780fe9b,50,2024-06-20,97.88,Utilities,Romero Inc,False,N/A,Card,
43651cb8-329d-4f9e-b964-8a0f2d0490a7,50,2024-02-25,184.93,Utilities,"Johnston, Lopez and Martinez",False,N/A,Cash,
2fe26180-302d-472b-9366-4d76c2fc93d9,50,2024-05-04,160.13,Dining,Martin Ltd,False,N/A,Card,
99ff70c6-4bf5-4f0e-97a1-82a2d606be66,51,2024-06-09,154.44,Health,"Davidson, Robinson and King",False,N/A,Card,
87d22e31-3da3-45e2-bc46-00bd584220f1,51,2024-01-03,78.52,Utilities,"Zamora, Sutton and Campbell",False,N/A,Cash,
10128b96-0fc6-4cf0-908d-1f0429489bda,51,2024-07-10,79.42,Utilities,Orr-Brown,False,N/A,Cash,
1477b569-6e1a-411a-9155-0475c172494f,51,2024-06-22,90.21,Transport,Rowland Ltd,False,N/A,Card,
c5798f5d-9690-40b0-9182-88dd16965a15,51,2024-05-20,61.74,Groceries,"Becker, Gregory and Jones",False,N/A,Card,
51ae2d48-d6f8-4aa7-ba26-6e87432f174f,51,2024-06-24,120.48,Transport,Harmon-Castillo,False,N/A,Cash,
7d34d5ec-c36f-4008-8cdc-ffaf7fec01d8,51,2024-05-01,116.7,Transport,"Duarte, Lee and Matthews",False,N/A,UPI,
68e438e0-5a57-4306-b0dc-80e80aee5a68,51,2024-06-29,117.5,Groceries,Nguyen-Hogan,False,N/A,UPI,
76b00d9f-673a-48cb-b8e7-158bf1f97ce9,51,2024-06-29,7.99,Subscription,Amazon Prime Video,True,Monthly,UPI,Amazon Prime Video
bce4570b-245f-4b4a-a716-5ab673c1d557,51,2024-05-29,67.33,Dining,Herring-Marks,False,N/A,Cash,
fd610d09-61a7-4056-9114-ca97c9cbc148,51,2024-09-02,29.63,Utilities,Ross Inc,False,N/A,Cash,
a969e4fc-d141-40c1-8a97-8f1d6f339c5e,51,2024-03-08,25.78,Groceries,Watkins and Sons,False,N/A,Cash,
642bb07d-0432-47e4-9847-d750378ce7b7,51,2024-07-02,66.61,Dining,Nelson and Sons,False,N/A,Card,
28876b7f-6469-4f53-bf50-85e7058cdd44,51,2024-04-27,93.88,Health,"Ramirez, Lee and Lawson",False,N/A,UPI,
f28446fa-6f63-45bf-aecf-aab47fc76f6a,51,2024-03-03,15.99,Subscription,Netflix,True,Monthly,UPI,Netflix
0f4c7562-aa71-495c-b816-ee8a7cc27448,51,2024-05-17,198.12,Groceries,Jones LLC,False,N/A,UPI,
4a10ff5a-9b99-4012-ba09-071cb4bdfeed,51,2024-02-24,142.77,Shopping,Stone Group,False,N/A,Cash,
7d91dbcc-6a95-4ce2-b766-3e35cdba2cac,51,2024-01-06,101.53,Utilities,Welch-Morgan,False,N/A,UPI,
6dd2c683-9e54-47bf-af1e-65964f844346,51,2024-08-25,8.99,Subscription,Disney+,True,Monthly,Card,Disney+
879645b8-2122-42df-995f-a7981f3163fa,51,2024-04-19,46.07,Utilities,Hardy-Roman,False,N/A,Card,
90b950bb-5e9b-4a6c-a0cd-5bb8dd357f0d,51,2024-07-02,15.25,Transport,Smith LLC,False,N/A,UPI,
f1cfc83f-359e-484a-bf01-0e256ac08ccb,51,2024-05-06,63.32,Utilities,"Hall, Wiggins and Edwards",False,N/A,Card,
79e76f99-f8f7-4639-a6de-fc16ea6dccb6,51,2024-04-18,111.85,Dining,"Peterson, Leon and Hale",False,N/A,UPI,
5263a195-f729-4c21-a08b-c725e6e005dd,51,2024-09-02,198.11,Shopping,"Maddox, Perez and Watkins",False,N/A,UPI,
3fc4f4d0-d1d5-4a53-9035-dd193cad3401,51,2024-07-08,8.99,Subscription,Disney+,True,Monthly,UPI,Disney+
04f73882-e3fb-4c1d-b841-b3dd90344c86,51,2024-05-01,43.04,Health,"Gilmore, Cruz and Hernandez",False,N/A,UPI,
7dae4677-877b-4b50-94d0-945b5257fa5d,51,2024-06-28,8.99,Subscription,Disney+,True,Monthly,Card,Disney+
f2780c3b-e412-4716-a682-9d8f9a43fa95,51,2024-04-13,143.37,Shopping,Cole and Sons,False,N/A,Cash,
b63f93f6-46b5-48f6-851b-2922ca916df7,51,2024-02-25,7.99,Subscription,Amazon Prime Video,True,Monthly,UPI,Amazon Prime Video
0f1c0455-c71b-4b67-9907-a3145d20d8de,51,2024-07-02,61.76,Transport,Walker Inc,False,N/A,Card,
9ee31563-d328-40c7-9b2d-e07e53c45254,51,2024-07-06,150.93,Utilities,"Thomas, Nelson and Flores",False,N/A,Cash,
e21a47b9-9ad2-4609-906d-5518fc3b9c08,51,2024-07-27,15.99,Subscription,Netflix,True,Monthly,Card,Netflix
a555dfa1-cf8b-48bd-92fa-9b0a333705f9,51,2024-03-14,196.63,Utilities,"Jacobs, Phillips and Brown",False,N/A,Card,
cc8155da-8604-4d41-b1e7-ca38e28065d7,51,2024-07-14,23.73,Shopping,Wright-Bennett,False,N/A,Card,
02cb42d1-da4a-4d0b-918e-e31bb35d8adb,51,2024-04-25,27.88,Health,Harris-Phillips,False,N/A,Cash,
c32aeb1b-a4dc-4a67-a6d1-8c910760d408,51,2024-06-12,89.6,Transport,Richardson and Sons,False,N/A,Cash,
8e25ce3d-61cc-46e5-a03a-51967259f45b,51,2024-03-01,52.78,Groceries,"Wallace, Edwards and Giles",False,N/A,Card,
b4cfdcd7-32a1-414d-86a4-9f8d74b8b222,51,2024-08-23,64.02,Health,Mitchell-Willis,False,N/A,Card,
1fb8e3c2-0457-4e35-b4c3-559b52a343b8,51,2024-01-21,78.2,Utilities,Tran-Wood,False,N/A,Cash,
6001e75d-b872-4503-94f1-211050b57397,51,2024-08-01,156.66,Utilities,Fuller Ltd,False,N/A,UPI,
539cbe4f-2d91-4e29-a541-f57452ea13b8,51,2024-08-26,132.37,Dining,Schneider LLC,False,N/A,Card,
0a14e77e-918b-4860-81a9-6b3b90cc44af,51,2024-07-17,15.99,Subscription,Netflix,True,Monthly,Card,Netflix
b6b2b13c-b79f-4581-b907-e44b0e4cc983,51,2024-02-21,135.41,Health,Brown-Jones,False,N/A,Card,
29d36291-85d4-42c1-9a2d-445326cd4979,51,2024-04-01,12.99,Subscription,Hulu,True,Monthly,UPI,Hulu
f8e9ed27-5c3d-4ae4-8131-5e8417841919,51,2024-05-18,23.44,Health,Miller-Cooper,False,N/A,Card,
8b8c6b6e-668b-479f-be11-93ab11cfc46b,51,2024-01-25,199.99,Utilities,"Butler, Clarke and Neal",False,N/A,UPI,
d07a2b58-16e7-4ff3-92a6-08538c501e6e,51,2024-03-21,29.42,Dining,Moore-Farmer,False,N/A,Card,
3d407ee0-3a36-426d-82c0-d1c2de60d544,51,2024-01-22,173.13,Health,"Vega, Johnson and Day",False,N/A,Card,
0ada634b-7a8b-43cf-b9bb-ab8ab281738e,51,2024-01-17,141.64,Shopping,Blake and Sons,False,N/A,Cash,
802643c4-233e-4b97-9ed7-fbb9f454ef98,51,2024-05-04,157.78,Health,Hughes-Walters,False,N/A,UPI,
c3fa363d-829f-4b39-84ed-f1876553b96b,52,2024-04-22,15.99,Subscription,Netflix,True,Monthly,Card,Netflix
b6f957dc-ab6d-49ab-8604-f4e77e029b3f,52,2024-06-10,180.03,Transport,"Jones, Gonzalez and Johnson",False,N/A,Cash,
01d4bcf6-7dd0-474b-952e-653e3ac0e784,52,2024-05-15,6.04,Shopping,"Miller, Keith and Hicks",False,N/A,UPI,
3678a41a-65ad-4fab-aa07-a58dd43bbf74,52,2024-02-29,7.99,Subscription,Amazon Prime Video,True,Monthly,Card,Amazon Prime Video
a0af9f67-ea4a-473e-81e1-af8f89465e5b,52,2024-08-29,22.13,Dining,Baker-Brooks,False,N/A,Card,
339b2275-d5b6-4ac1-a8ec-cd72636f7abf,52,2024-08-23,15.99,Subscription,Netflix,True,Monthly,UPI,Netflix
53ba140f-321e-4462-95a0-db97419b7333,52,2024-04-11,111.16,Shopping,Wilson-Mitchell,False,N/A,Cash,
f7bd7750-9a76-40dd-b20f-228807609502,52,2024-09-09,8.99,Subscription,Disney+,True,Monthly,Card,Disney+
67db5a91-c51f-4fef-8305-a8cbabfe1fb5,52,2024-03-20,106.29,Dining,Rodriguez Group,False,N/A,Cash,
eede901c-be29-44f8-9b52-a1e6cdfc9ce7,52,2024-03-20,32.27,Shopping,Wolf Ltd,False,N/A,Cash,
b09371b5-d53a-4164-8c71-b0d5bf4d493d,52,2024-03-24,182.6,Dining,"Meyers, Ward and Brown",False,N/A,Cash,
e3e492f3-911c-4bb8-bad4-d4c4a0493ed9,52,2024-04-07,45.92,Groceries,Dixon LLC,False,N/A,Cash,
2e50b78b-d45f-439a-b767-88ab032a0c06,52,2024-05-09,51.23,Transport,Porter Ltd,False,N/A,Card,
7537e85e-53cd-493f-b84f-e81c63796fa5,52,2024-05-31,167.36,Transport,"Molina, Mccall and Castillo",False,N/A,Cash,
fc9db15b-cb85-43f6-890c-344298c3fa3d,52,2024-04-06,120.4,Dining,Jensen Inc,False,N/A,Card,
0ccea325-9e88-4bab-87fc-b800da495408,52,2024-01-05,87.29,Health,Conrad-Turner,False,N/A,UPI,
f611c0ec-916f-4778-ba8f-3e6c61a4cd19,52,2024-03-02,131.7,Transport,Brown and Sons,False,N/A,UPI,
6c5495bf-f88f-4979-b0d7-509da551524c,52,2024-05-24,189.22,Utilities,Ramirez Ltd,False,N/A,UPI,
08f548e7-c53b-4c3a-8c26-fd2705bba5e4,52,2024-02-16,32.93,Transport,Thomas-Bryant,False,N/A,Card,
ccf1493a-fbb8-404e-a32a-2749eea7a67f,52,2024-03-20,57.53,Utilities,Calhoun Ltd,False,N/A,Cash,
07c62bd3-caf2-4c2a-ae8c-51f9f3d21fd2,52,2024-07-04,144.32,Health,Smith Inc,False,N/A,Cash,
deaaacaa-748a-489c-bc1c-09a3b98d15a7,52,2024-08-13,104.73,Transport,"Grant, Nelson and Warner",False,N/A,UPI,
b119e78c-bb3f-4297-9033-5eb47acf41f0,52,2024-02-29,66.69,Shopping,Brown Ltd,False,N/A,UPI,
7f572473-0983-44e3-87a7-6739609eed33,52,2024-06-16,7.99,Subscription,Amazon Prime Video,True,Monthly,Card,Amazon Prime Video
2cce4cce-6994-42ca-b738-381cd498736f,52,2024-01-06,108.64,Utilities,"Merritt, Douglas and Chung",False,N/A,Cash,
4814e14e-b5bc-4efc-87e4-02c5e05a2a8a,52,2024-07-05,69.22,Groceries,Pham Inc,False,N/A,UPI,
df3ad6e8-f693-4800-859f-5497abd68d74,52,2024-03-14,156.72,Transport,Norris Inc,False,N/A,Card,
df9f1099-0b4b-46c4-a672-5796feef341b,52,2024-08-06,24.1,Transport,Hansen-Warner,False,N/A,UPI,
d9347309-b72f-4d06-bb44-f3d7cabe2348,52,2024-01-19,157.63,Groceries,Cox-George,False,N/A,Card,
8b6a4c97-78f4-423b-921a-537574cd4a41,52,2024-03-04,175.72,Health,Hopkins-Watson,False,N/A,UPI,
521a21a4-254c-4028-8a6f-b5088d0fe9b5,52,2024-09-05,8.99,Subscription,Disney+,True,Monthly,UPI,Disney+
9488c285-2c88-4257-a831-429e58c714f2,52,2024-06-05,123.46,Groceries,Mcdonald-Reed,False,N/A,Card,
ac334f9c-d071-4654-a5cb-49de4addf902,52,2024-07-11,151.62,Transport,"Daniels, Ward and Reynolds",False,N/A,UPI,
233c790a-e280-40d1-80d1-bc319a26a065,52,2024-05-09,137.17,Health,Brewer-Hayes,False,N/A,Cash,
2a0e0060-ae2a-4c01-9c9e-ec0b8a09c8b4,52,2024-01-17,170.68,Shopping,Hunter-Heath,False,N/A,Cash,
57765dc6-994a-47f9-a522-0779a0041dd5,52,2024-07-28,15.99,Subscription,Netflix,True,Monthly,Card,Netflix
28d04562-beaa-400d-94fe-cf58a1f875a4,52,2024-08-10,32.82,Health,Rowland and Sons,False,N/A,Cash,
14ed228b-6577-4498-b176-8686d31e96c4,52,2024-06-11,184.1,Utilities,Mooney PLC,False,N/A,UPI,
9351a5da-1a93-43f1-8502-76c00abf1903,52,2024-01-02,53.58,Health,Michael-Ortega,False,N/A,UPI,
af1b5316-3a0e-481b-bd5d-b7a42a29e752,52,2024-05-10,40.71,Dining,Wilson-Dennis,False,N/A,UPI,
efda849e-8c67-43e1-9f92-09eccc027d43,52,2024-06-02,58.79,Shopping,"Sandoval, Long and Ray",False,N/A,Cash,
c06698e4-b013-48e4-a872-9600bff49e06,52,2024-02-11,176.87,Transport,Bowman Group,False,N/A,UPI,
e52e1409-b1a6-4ccf-9597-ea1427dc0857,52,2024-03-14,21.95,Dining,"Smith, Leon and Wagner",False,N/A,UPI,
ea74bb87-24f4-4c35-bec5-9e551b98d67e,52,2024-01-29,169.82,Utilities,"Clements, Allen and Sullivan",False,N/A,Card,
a36442e5-8abe-4779-b591-0434d34266c9,52,2024-02-07,7.99,Subscription,Amazon Prime Video,True,Monthly,Card,Amazon Prime Video
060476dd-30e5-4e91-9082-b3b4f398d16e,52,2024-01-07,15.99,Subscription,Netflix,True,Monthly,Card,Netflix
3503ae05-1efe-4e73-8bb8-815707f6008e,52,2024-03-13,113.06,Shopping,"Jones, King and Tapia",False,N/A,Card,
a95da34b-5b86-4e79-b1e3-4d6c6c02c976,52,2024-06-05,87.68,Health,Wolfe LLC,False,N/A,Cash,
355cdfff-5ffa-4dbe-a343-687057d9f647,52,2024-04-27,12.99,Subscription,Hulu,True,Monthly,Card,Hulu
eb680076-96f5-49cb-9e87-ad6d6db3bda5,52,2024-07-04,125.18,Utilities,"Mendez, Williams and Henry",False,N/A,Card,
59fbb46d-51d3-449c-bfff-a983081190e9,53,2024-01-13,142.01,Utilities,Haynes-Callahan,False,N/A,UPI,
c510c97a-89fd-49b5-80bf-3b37623dc905,53,2024-02-08,149.1,Health,Barker-Oliver,False,N/A,Cash,
af5235bc-f8ab-43f4-b2f9-ade159debc39,53,2024-07-09,123.44,Transport,James Group,False,N/A,Cash,
7991329a-163a-4695-a7e7-7386c25110f8,53,2024-04-07,153.92,Transport,"Davis, Sanchez and Rivas",False,N/A,Card,
7466509d-1810-40ab-ac1c-9109a19ccc9a,53,2024-05-27,7.99,Subscription,Amazon Prime Video,True,Monthly,UPI,Amazon Prime Video
9a861a16-3dca-4d82-965e-b679bfc1e2f1,53,2024-07-01,87.43,Shopping,Morris PLC,False,N/A,Card,
7381c6eb-dac9-44a4-b43b-f88cc6f43468,53,2024-03-25,27.08,Utilities,"Jenkins, Smith and Anderson",False,N/A,Card,
